OTUs	Name	Oral_and_five_sense_organs	Skin	Circulatory_system	Urogenital_system	Digestive_system	Respiratory_system	Other(motor_and_nervous_and_endocrine_system)
otu_NC00978521770462178555+	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_NC009785661162662671+	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_S000011392	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_S000386903	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_S000405663	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_S000405664	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_S000413788	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_S000420027	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_S000901704	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_S000901705	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_S000901706	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_S001187494	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_S002034946	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_S002034947	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_S002166277	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_S002287118	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_S003313300	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_S003809008	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_S003809009	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_S003809010	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_S003809011	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_S004067201	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_S004213227	Streptococcus_gordonii	oral_cavity	0	endocarditis	0	0	0	0
otu_16S_417	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S000000493	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S000004465	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S000004869	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S000004870	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S000005122	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S000006364	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S000007802	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S000008641	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S000010951	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S000012106	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S000012751	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S000013466	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S000022291	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S000126969	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S000364362	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S000388396	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S000394018	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S000394024	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S000394025	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S000721914	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S001550402	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S001550403	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S001577976	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S003259667	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S003719555	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S003719557	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S003719558	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S003750452	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S003753687	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S003753694	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S003753697	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S004091333	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S004453472	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S004453473	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S004454278	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S004454279	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S004454282	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S004454285	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S004455074	Nocardia_asteroides	0	0	endocarditis	0	0	nocardiosis	0
otu_S000768314	Prevotella_copri	mouth_vicinity_abscess|sinusitis|otitis_media	paronychia	bacteremia|rheumatoid_arthritis|osteomyelitis	urinary_tract_infection	0	upper_respiratory_tract_infection|aspiration_pneumonia|lung_abscess	cerebral_abscess
otu_S000768318	Prevotella_copri	mouth_vicinity_abscess|sinusitis|otitis_media	paronychia	bacteremia|rheumatoid_arthritis|osteomyelitis	urinary_tract_infection	0	upper_respiratory_tract_infection|aspiration_pneumonia|lung_abscess	cerebral_abscess
otu_S000768319	Prevotella_copri	mouth_vicinity_abscess|sinusitis|otitis_media	paronychia	bacteremia|rheumatoid_arthritis|osteomyelitis	urinary_tract_infection	0	upper_respiratory_tract_infection|aspiration_pneumonia|lung_abscess	cerebral_abscess
otu_S000768320	Prevotella_copri	mouth_vicinity_abscess|sinusitis|otitis_media	paronychia	bacteremia|rheumatoid_arthritis|osteomyelitis	urinary_tract_infection	0	upper_respiratory_tract_infection|aspiration_pneumonia|lung_abscess	cerebral_abscess
otu_S000768321	Prevotella_copri	mouth_vicinity_abscess|sinusitis|otitis_media	paronychia	bacteremia|rheumatoid_arthritis|osteomyelitis	urinary_tract_infection	0	upper_respiratory_tract_infection|aspiration_pneumonia|lung_abscess	cerebral_abscess
otu_S002949853	Prevotella_copri	mouth_vicinity_abscess|sinusitis|otitis_media	paronychia	bacteremia|rheumatoid_arthritis|osteomyelitis	urinary_tract_infection	0	upper_respiratory_tract_infection|aspiration_pneumonia|lung_abscess	cerebral_abscess
otu_S000369295	Afipia_felis	0	cat_scratch_disease	0	0	0	0	0
otu_S000386906	Afipia_felis	0	cat_scratch_disease	0	0	0	0	0
otu_S000390739	Afipia_felis	0	cat_scratch_disease	0	0	0	0	0
otu_S000391924	Afipia_felis	0	cat_scratch_disease	0	0	0	0	0
otu_S000440031	Afipia_felis	0	cat_scratch_disease	0	0	0	0	0
otu_S001872274	Afipia_felis	0	cat_scratch_disease	0	0	0	0	0
otu_S003787972	Afipia_felis	0	cat_scratch_disease	0	0	0	0	0
otu_S004056819	Afipia_felis	0	cat_scratch_disease	0	0	0	0	0
otu_NC00445910607681062311+	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_NC00445911702801171821+	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_NC00445913897391391280+	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_NC00445914783231479864+	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_NC004459475697477238+	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_NC004459978395979936+	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_NC00446015792111580746+	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_NC005139177895179429+	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_NC00513929469322948466+	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_NC00513929526702954200+	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_NC00513930414063042940+	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_NC00513933034333304967+	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_NC005140305651307184+	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_NC014965157228158765+	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_NC01496526638852665420+	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_NC01496531192143120750+	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_NC01496531598913161425+	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_NC014965376343377878+	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_NC014965381846383383+	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_NC014965470461471997+	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_NC014966292511294046+	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S000000270	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S000004812	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S000008226	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S000013154	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S000133560	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S000404488	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S000404502	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S000404504	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S000404991	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S000490139	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S000505024	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S000505025	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S001169509	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S002233322	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S002233323	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S002233324	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S002233325	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S002233326	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S002233327	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S002233328	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S002233329	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S002233330	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S002233331	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S002233332	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S002233333	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S002233334	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S002233335	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S002287482	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S002288025	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S002966343	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S002988673	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S003259053	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S003259054	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S003259055	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S003262821	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S003263794	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S003263797	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S003721171	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S003721200	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S003753836	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S003803578	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S003804416	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S003811315	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S003811324	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004061593	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004061594	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004061595	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004062037	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004062235	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004062236	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004062238	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004064158	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004064160	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004064161	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004064162	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004064163	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004064164	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004067112	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004070127	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004215688	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004218391	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004444115	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004444116	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004444117	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004444120	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004444122	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S004448444	Vibrio_vulnificus	keratitis	skin_lesions|leg_ulcer|cellulitis|necrotizing_fasciitis	septicemia|septic_shock	0	diarrhea	0	0
otu_S002907324	Streptococcus_danieliae	0	skin_infection_disease|soft_tissue_infection	bacteremia	0	0	severe_pneumonia	0
otu_S000140702	Peptostreptococcus_anaerobius	0	0	sternal_osteomyelitis|endocarditis	bacterial_vaginosis|pelvic_inflammatory_disease	0	0	0
otu_S000414263	Peptostreptococcus_anaerobius	0	0	sternal_osteomyelitis|endocarditis	bacterial_vaginosis|pelvic_inflammatory_disease	0	0	0
otu_S002949619	Peptostreptococcus_anaerobius	0	0	sternal_osteomyelitis|endocarditis	bacterial_vaginosis|pelvic_inflammatory_disease	0	0	0
otu_S002949623	Peptostreptococcus_anaerobius	0	0	sternal_osteomyelitis|endocarditis	bacterial_vaginosis|pelvic_inflammatory_disease	0	0	0
otu_S000134020	Streptococcus_acidominimus	0	0	endocarditis|pericarditis	0	0	pneumonia	meningitis|cerebral_abscess|pyogenic_ventriculitis
otu_S003749487	Streptococcus_acidominimus	0	0	endocarditis|pericarditis	0	0	pneumonia	meningitis|cerebral_abscess|pyogenic_ventriculitis
otu_S003803508	Streptococcus_dentisani	oral_cavity	0	endocarditis	0	0	0	0
otu_S003803509	Streptococcus_dentisani	oral_cavity	0	endocarditis	0	0	0	0
otu_NC00779710574701058902+	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_NC02187910637081065217+	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S000004317	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S000012721	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S000354621	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S000388558	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S000388559	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S000388560	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S000412035	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S000436977	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S000610870	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S000610871	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S000610872	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S000610873	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S000610874	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S000610875	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S000640724	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S000642086	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S000642087	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S000775934	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S001589325	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S002202911	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S002202912	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S002202914	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S002202915	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S002202916	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S002229523	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S002445906	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S002445907	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S002445908	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
otu_S002483317	Human_granulocytic_ehrlichiae	0	0	0	0	0	0	human_granulocytic_anaplasmosis
